"","BirdID","birthyear","occasionyear","age_year","newlifespan","newFPID","newstat","BodyMass","RightTarsus","Observer","SexEstimate","CatchTime_mins","new_bug"
"25",22,1983,1995,12,5196,19,"Dom",NA,NA,NA,"1",NA,NA
"26",22,1983,1996,13,5196,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"27",22,1983,1997,14,5196,22,"Sub",NA,NA,NA,"1",NA,6.34906043057842
"28",23,1982,1983,1,2813,3,"Sub",NA,NA,NA,"1",NA,NA
"29",23,1982,1984,2,2813,4,"Sub",NA,NA,NA,"1",NA,NA
"30",23,1982,1985,3,2813,5,"Dom",NA,NA,NA,"1",NA,NA
"31",23,1982,1986,4,2813,6,"Dom",NA,NA,NA,"1",NA,NA
"32",23,1982,1987,5,2813,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"33",23,1982,1988,6,2813,8,"Dom",NA,NA,NA,"1",NA,NA
"34",23,1982,1989,7,2813,10,"Dom",NA,NA,NA,"1",NA,NA
"35",23,1982,1990,8,2813,12,"Sub",16.7999992370605,NA,"JK","1",NA,2.6524428182
"36",24,1983,1984,1,2636,4,"Sub",NA,NA,NA,"1",NA,NA
"37",24,1983,1985,2,2636,5,"Dom",NA,NA,NA,"1",NA,NA
"38",24,1983,1986,3,2636,6,"Dom",NA,NA,NA,"1",NA,NA
"39",24,1983,1987,4,2636,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"40",24,1983,1988,5,2636,8,"Dom",NA,NA,NA,"1",NA,NA
"41",24,1983,1989,6,2636,10,"Dom",NA,NA,NA,"1",NA,NA
"42",24,1983,1990,7,2636,12,"Sub",16.1000003814697,NA,"JK","1",NA,2.6524428182
"43",25,1983,1984,1,4701,4,"Sub",NA,NA,NA,"1",NA,NA
"44",25,1983,1985,2,4701,5,"Sub",NA,NA,NA,"1",NA,NA
"45",25,1983,1986,3,4701,6,"Sub",NA,NA,NA,"1",NA,NA
"46",25,1983,1987,4,4701,7,"Sub",NA,NA,NA,"1",NA,5.08906934631664
"47",25,1983,1988,5,4701,8,"Sub",NA,NA,NA,"1",NA,NA
"48",25,1983,1989,6,4701,10,"Sub",NA,NA,NA,"1",NA,NA
"49",25,1983,1990,7,4701,12,"Sub",NA,NA,NA,"1",NA,2.65244281811658
"50",25,1983,1991,8,4701,14,"Dom",NA,NA,NA,"1",NA,NA
"51",25,1983,1992,9,4701,NA,"Sub",NA,NA,NA,"1",NA,NA
"52",25,1983,1993,10,4701,16,"Dom",16.5,NA,"JK","1",NA,NA
"53",25,1983,1994,11,4701,17,"Dom",NA,NA,NA,"1",NA,NA
"54",25,1983,1995,12,4701,19,"Dom",16.3999996185303,NA,"JK","1",NA,NA
"55",25,1983,1995,12,4701,19,"Dom",15.6999998092651,NA,"AD","1",NA,NA
"56",25,1983,1996,13,4701,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"57",29,1983,1984,1,5088,4,"Sub",NA,NA,NA,"1",NA,NA
"58",29,1983,1985,2,5088,5,"Dom",NA,NA,NA,"1",NA,NA
"59",29,1983,1986,3,5088,6,"Dom",NA,NA,NA,"1",NA,NA
"60",29,1983,1987,4,5088,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"61",29,1983,1988,5,5088,8,"Dom",NA,NA,NA,"1",NA,NA
"62",29,1983,1989,6,5088,10,"Dom",NA,NA,NA,"1",NA,NA
"63",29,1983,1990,7,5088,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"64",29,1983,1991,8,5088,14,"Dom",NA,NA,NA,"1",NA,NA
"65",29,1983,1992,9,5088,NA,"Sub",NA,NA,NA,"1",NA,NA
"66",29,1983,1993,10,5088,16,"Dom",NA,NA,NA,"1",NA,NA
"67",29,1983,1994,11,5088,17,"Dom",16.2000007629395,NA,"LG","1",NA,NA
"68",29,1983,1995,12,5088,19,"Dom",15.8000001907349,NA,"AD","1",NA,NA
"69",29,1983,1996,13,5088,21,"Dom",16.7000007629395,NA,"PE","1",NA,5.50450219233333
"70",29,1983,1997,14,5088,22,"Sub",NA,NA,NA,"1",NA,6.34906043057842
"71",31,1983,1984,1,4499,4,"Dom",NA,NA,NA,"0",NA,NA
"72",31,1983,1985,2,4499,5,"Dom",NA,NA,NA,"0",NA,NA
"73",31,1983,1986,3,4499,6,"Dom",NA,NA,NA,"0",NA,NA
"74",31,1983,1987,4,4499,7,"Dom",NA,NA,NA,"0",NA,5.08906934631664
"75",31,1983,1988,5,4499,8,"Dom",NA,NA,NA,"0",NA,NA
"76",31,1983,1989,6,4499,10,"Dom",NA,NA,NA,"0",NA,NA
"77",31,1983,1990,7,4499,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"78",31,1983,1991,8,4499,14,"Sub",NA,NA,NA,"0",NA,NA
"79",31,1983,1992,9,4499,NA,"Sub",NA,NA,NA,"0",NA,NA
"80",31,1983,1993,10,4499,16,"Sub",NA,NA,NA,"0",NA,NA
"81",31,1983,1994,11,4499,17,"Dom",18,NA,"LG","0",NA,NA
"82",31,1983,1995,12,4499,19,"Sub",NA,NA,NA,"0",NA,NA
"83",38,1984,1985,1,1993,5,"Dom",NA,NA,NA,"1",NA,NA
"84",38,1984,1986,2,1993,6,"Dom",NA,NA,NA,"1",NA,NA
"85",38,1984,1987,3,1993,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"86",38,1984,1988,4,1993,8,"Dom",NA,NA,NA,"1",NA,NA
"87",38,1984,1989,5,1993,10,"Dom",15.5,NA,"JK","1",NA,NA
"88",40,1984,1985,1,4573,5,"Dom",NA,NA,NA,"0",NA,NA
"89",40,1984,1986,2,4573,6,"Dom",NA,NA,NA,"0",NA,NA
"90",40,1984,1987,3,4573,7,"Dom",NA,NA,NA,"0",NA,5.08906934631664
"91",40,1984,1988,4,4573,8,"Dom",NA,NA,NA,"0",NA,NA
"92",40,1984,1989,5,4573,10,"Dom",NA,NA,NA,"0",NA,NA
"93",40,1984,1990,6,4573,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"94",40,1984,1991,7,4573,14,"Dom",NA,NA,NA,"0",NA,NA
"95",40,1984,1992,8,4573,NA,"Sub",NA,NA,NA,"0",NA,NA
"96",40,1984,1993,9,4573,16,"Dom",NA,NA,NA,"0",NA,NA
"97",40,1984,1994,10,4573,17,"Dom",16.7999992370605,NA,"JK","0",NA,NA
"98",40,1984,1995,11,4573,19,"Dom",NA,NA,NA,"0",NA,NA
"99",40,1984,1996,12,4573,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"100",40,1984,1997,13,4573,22,"Sub",NA,NA,NA,"0",NA,6.34906043057842
"101",42,1984,1985,1,4630,5,"Sub",NA,NA,NA,"1",NA,NA
"102",42,1984,1986,2,4630,6,"Sub",NA,NA,NA,"1",NA,NA
"103",42,1984,1987,3,4630,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"104",42,1984,1988,4,4630,8,"Dom",NA,NA,NA,"1",NA,NA
"105",42,1984,1989,5,4630,10,"Dom",NA,NA,NA,"1",NA,NA
"106",42,1984,1990,6,4630,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"107",42,1984,1991,7,4630,14,"Dom",NA,NA,NA,"1",NA,NA
"108",42,1984,1992,8,4630,NA,"Sub",NA,NA,NA,"1",NA,NA
"109",42,1984,1993,9,4630,16,"Dom",NA,NA,NA,"1",NA,NA
"110",42,1984,1994,10,4630,17,"Dom",16.5,NA,"LG","1",NA,NA
"111",42,1984,1994,10,4630,17,"Dom",17.1000003814697,NA,"JK","1",NA,NA
"112",42,1984,1995,11,4630,19,"Dom",16.5,NA,"AD","1",NA,NA
"113",42,1984,1996,12,4630,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"114",42,1984,1997,13,4630,22,"Sub",NA,NA,NA,"1",NA,6.34906043057842
"115",44,1986,1987,1,4437,7,"Dom",NA,NA,NA,"1",NA,5.08906934631664
"116",44,1986,1988,2,4437,8,"Dom",NA,NA,NA,"1",NA,NA
"117",44,1986,1989,3,4437,10,"Dom",NA,NA,NA,"1",NA,NA
"118",44,1986,1990,4,4437,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"119",44,1986,1991,5,4437,14,"Dom",NA,NA,NA,"1",NA,NA
"120",44,1986,1992,6,4437,NA,"Sub",NA,NA,NA,"1",NA,NA
"121",44,1986,1993,7,4437,16,"Dom",17.2999992370605,NA,"JK","1",NA,NA
"122",44,1986,1994,8,4437,17,"Dom",NA,NA,NA,"1",NA,NA
"123",44,1986,1995,9,4437,19,"Dom",NA,NA,NA,"1",NA,NA
"124",44,1986,1996,10,4437,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"125",44,1986,1997,11,4437,22,"Dom",NA,NA,NA,"1",NA,6.34906043057842
"126",44,1986,1998,12,4437,25,"Dom",16.3999996185303,26.5,"KB","1",1005,3.40909704426667
"127",51,1987,1988,1,5687,8,"Sub",NA,NA,NA,"1",NA,NA
"128",51,1987,1989,2,5687,10,"Sub",NA,NA,NA,"1",NA,NA
"129",51,1987,1990,3,5687,12,"Sub",16.3999996185303,NA,"JK","1",NA,2.6524428182
"130",51,1987,1991,4,5687,14,"Sub",NA,NA,NA,"1",NA,NA
"131",51,1987,1992,5,5687,NA,"Sub",NA,NA,NA,"1",NA,NA
"132",51,1987,1993,6,5687,16,"Dom",15.8999996185303,NA,"JK","1",NA,NA
"133",51,1987,1994,7,5687,17,"Sub",NA,NA,NA,"1",NA,NA
"134",51,1987,1995,8,5687,19,"Dom",15.6000003814697,NA,"AD","1",NA,NA
"135",51,1987,1996,9,5687,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"136",51,1987,1997,10,5687,22,"Dom",15.6000003814697,25.8999996185303,"KO","1",720,6.34906043033333
"137",51,1987,1998,11,5687,25,"Dom",NA,NA,NA,"1",NA,3.40909704468116
"138",51,1987,1999,12,5687,28,"Dom",NA,NA,NA,"1",NA,5.15521640609487
"139",51,1987,2000,13,5687,39,"Dom",NA,NA,NA,"1",NA,NA
"140",51,1987,2001,14,5687,40,"Dom",NA,NA,NA,"1",NA,NA
"141",51,1987,2002,15,5687,41,"Dom",NA,NA,NA,"1",NA,NA
"142",51,1987,2003,16,5687,30,"Dom",15.8999996185303,26,"CE","1",973,3.65308711307692
"143",61,1987,1988,1,701,8,"Sub",14,NA,"JK","0",NA,NA
"144",61,1987,1989,2,701,10,"Sub",NA,NA,NA,"0",NA,NA
"145",64,1987,1988,1,3877,8,"Dom",NA,NA,NA,"0",NA,NA
"146",64,1987,1989,2,3877,10,"Dom",NA,NA,NA,"0",NA,NA
"147",64,1987,1990,3,3877,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"148",64,1987,1991,4,3877,14,"Dom",NA,NA,NA,"0",NA,NA
"149",64,1987,1992,5,3877,NA,"Sub",NA,NA,NA,"0",NA,NA
"150",64,1987,1993,6,3877,16,"Dom",NA,NA,NA,"0",NA,NA
"151",64,1987,1994,7,3877,17,"Dom",13.5,NA,"LG","0",NA,NA
"152",64,1987,1995,8,3877,19,"Dom",NA,NA,NA,"0",NA,NA
"153",64,1987,1996,9,3877,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"154",64,1987,1997,10,3877,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"155",64,1987,1998,11,3877,25,"Dom",14.1000003814697,24.5,"KB","0",680,5.83789656866667
"156",65,1987,1988,1,3877,8,"Dom",NA,NA,NA,"1",NA,NA
"157",65,1987,1989,2,3877,10,"Dom",NA,NA,NA,"1",NA,NA
"158",65,1987,1990,3,3877,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"159",65,1987,1991,4,3877,14,"Dom",NA,NA,NA,"1",NA,NA
"160",65,1987,1992,5,3877,NA,"Sub",NA,NA,NA,"1",NA,NA
"161",65,1987,1993,6,3877,16,"Dom",17,NA,"JK","1",NA,NA
"162",65,1987,1994,7,3877,17,"Dom",NA,NA,NA,"1",NA,NA
"163",65,1987,1995,8,3877,19,"Dom",NA,NA,NA,"1",NA,NA
"164",65,1987,1996,9,3877,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"165",65,1987,1997,10,3877,22,"Dom",18.6000003814697,25.8999996185303,"KO","1",1020,6.34906043033333
"166",65,1987,1998,11,3877,25,"Sub",NA,NA,NA,"1",NA,3.40909704468116
"167",68,1987,1988,1,574,8,"Sub",15.1999998092651,NA,"JK","1",NA,NA
"168",68,1987,1989,2,574,10,"Sub",NA,NA,NA,"1",NA,NA
"169",69,1987,1988,1,1109,8,"Dom",NA,NA,NA,"1",NA,NA
"170",69,1987,1989,2,1109,10,"Dom",16.2999992370605,NA,"JK","1",NA,NA
"171",69,1987,1990,3,1109,12,"Dom",16.5,NA,"JK","1",NA,2.6524428182
"172",74,1987,1988,1,558,8,"Sub",13.3000001907349,NA,"JK","0",NA,NA
"173",74,1987,1989,2,558,10,"Sub",NA,NA,NA,"0",NA,NA
"174",75,1987,1988,1,3254,8,"Dom",NA,NA,NA,"1",NA,NA
"175",75,1987,1989,2,3254,10,"Dom",NA,NA,NA,"1",NA,NA
"176",75,1987,1990,3,3254,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"177",75,1987,1991,4,3254,14,"Dom",NA,NA,NA,"1",NA,NA
"178",75,1987,1992,5,3254,NA,"Sub",NA,NA,NA,"1",NA,NA
"179",75,1987,1993,6,3254,16,"Dom",NA,NA,NA,"1",NA,NA
"180",75,1987,1994,7,3254,17,"Dom",NA,NA,NA,"1",NA,NA
"181",75,1987,1995,8,3254,19,"Dom",16.2000007629395,NA,"JK","1",NA,NA
"182",75,1987,1996,9,3254,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"183",78,1987,1988,1,4389,8,"Sub",NA,NA,NA,"0",NA,NA
"184",78,1987,1989,2,4389,10,"Dom",NA,NA,NA,"0",NA,NA
"185",78,1987,1990,3,4389,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"186",78,1987,1991,4,4389,14,"Dom",NA,NA,NA,"0",NA,NA
"187",78,1987,1992,5,4389,NA,"Sub",NA,NA,NA,"0",NA,NA
"188",78,1987,1993,6,4389,16,"Dom",13.6000003814697,NA,"JK","0",NA,NA
"189",78,1987,1994,7,4389,17,"Dom",NA,NA,NA,"0",NA,NA
"190",78,1987,1995,8,4389,19,"Dom",NA,NA,NA,"0",NA,NA
"191",78,1987,1996,9,4389,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"192",78,1987,1997,10,4389,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"193",78,1987,1998,11,4389,25,"Dom",NA,NA,NA,"0",NA,3.40909704468116
"194",78,1987,1999,12,4389,28,"Dom",NA,NA,NA,"0",NA,5.15521640609487
"195",94,1984,1985,1,1706,5,"Sub",NA,NA,NA,"0",NA,NA
"196",94,1984,1986,2,1706,6,"Sub",NA,NA,NA,"0",NA,NA
"197",94,1984,1987,3,1706,7,"Sub",NA,NA,NA,"0",NA,5.08906934631664
"198",94,1984,1988,4,1706,8,"Sub",14.3999996185303,NA,"JK","0",NA,NA
"199",94,1984,1989,5,1706,10,"Sub",NA,NA,NA,"0",NA,NA
"200",160,1988,1989,1,345,10,"Sub",15,NA,"JK","0",NA,NA
"201",163,1988,1989,1,3839,10,"Sub",14.5,NA,"JK","0",NA,NA
"202",163,1988,1990,2,3839,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"203",163,1988,1991,3,3839,14,"Dom",NA,NA,NA,"0",NA,NA
"204",163,1988,1992,4,3839,NA,"Sub",NA,NA,NA,"0",NA,NA
"205",163,1988,1993,5,3839,16,"Dom",NA,NA,NA,"0",NA,NA
"206",163,1988,1994,6,3839,17,"Dom",15.8999996185303,NA,"JK","0",NA,NA
"207",163,1988,1995,7,3839,19,"Help",NA,NA,NA,"0",NA,NA
"208",163,1988,1996,8,3839,21,"Help",NA,NA,NA,"0",NA,5.504502192368
"209",163,1988,1997,9,3839,22,"Sub",14.8000001907349,24.2000007629395,"KO","0",600,6.34906043033333
"210",163,1988,1998,10,3839,25,"Dom",NA,NA,NA,"0",NA,3.40909704468116
"211",163,1988,1999,11,3839,28,"Sub",NA,NA,NA,"0",NA,5.15521640609487
"212",165,1989,1990,1,302,12,"Sub",17.5,NA,"JK","1",NA,2.6524428182
"213",167,1989,1990,1,604,12,"Dom",16.6000003814697,NA,NA,"0",NA,2.6524428182
"214",167,1989,1991,2,604,14,"Sub",NA,NA,NA,"0",NA,NA
"215",168,1989,1990,1,4394,12,"Sub",13.5,NA,NA,"0",NA,2.6524428182
"216",168,1989,1991,2,4394,14,"Dom",NA,NA,NA,"0",NA,NA
"217",168,1989,1992,3,4394,NA,"Sub",NA,NA,NA,"0",NA,NA
"218",168,1989,1993,4,4394,16,"Dom",16.2999992370605,NA,"JK","0",NA,NA
"219",168,1989,1994,5,4394,17,"Dom",16.3999996185303,NA,"JK","0",NA,NA
"220",168,1989,1995,6,4394,19,"Dom",NA,NA,NA,"0",NA,NA
"221",168,1989,1996,7,4394,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"222",168,1989,1997,8,4394,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"223",168,1989,1998,9,4394,25,"Dom",NA,NA,NA,"0",NA,3.40909704468116
"224",168,1989,1999,10,4394,28,"Dom",NA,NA,NA,"0",NA,5.15521640609487
"225",168,1989,2000,11,4394,39,"Dom",NA,NA,NA,"0",NA,NA
"226",168,1989,2001,12,4394,40,"Dom",NA,NA,NA,"0",NA,NA
"227",169,1988,1989,1,4030,10,"Dom",NA,NA,NA,"0",NA,NA
"228",169,1988,1990,2,4030,12,"Dom",14.5,NA,NA,"0",NA,2.6524428182
"229",169,1988,1991,3,4030,14,"Dom",NA,NA,NA,"0",NA,NA
"230",169,1988,1992,4,4030,NA,"Sub",NA,NA,NA,"0",NA,NA
"231",169,1988,1993,5,4030,16,"Dom",NA,NA,NA,"0",NA,NA
"232",169,1988,1994,6,4030,17,"Dom",NA,NA,NA,"0",NA,NA
"233",169,1988,1995,7,4030,19,"Dom",NA,NA,NA,"0",NA,NA
"234",169,1988,1996,8,4030,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"235",169,1988,1997,9,4030,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"236",169,1988,1998,10,4030,25,"Dom",NA,NA,NA,"0",NA,3.40909704468116
"237",169,1988,1999,11,4030,28,"Dom",NA,NA,NA,"0",NA,5.15521640609487
"238",170,1989,1990,1,899,12,"Sub",15,NA,NA,"1",NA,2.6524428182
"239",170,1989,1991,2,899,14,"Dom",NA,NA,NA,"1",NA,NA
"240",171,1989,1990,1,3358,12,"Sub",14.6000003814697,NA,NA,"0",NA,2.6524428182
"241",171,1989,1991,2,3358,14,"Sub",NA,NA,NA,"0",NA,NA
"242",171,1989,1992,3,3358,NA,"Sub",NA,NA,NA,"0",NA,NA
"243",171,1989,1993,4,3358,16,"Sub",NA,NA,NA,"0",NA,NA
"244",171,1989,1994,5,3358,17,"Dom",14.8000001907349,NA,"LG","0",NA,NA
"245",171,1989,1995,6,3358,19,"Dom",NA,NA,NA,"0",NA,NA
"246",171,1989,1996,7,3358,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"247",171,1989,1997,8,3358,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"248",171,1989,1998,9,3358,25,"Sub",NA,NA,NA,"0",NA,3.40909704468116
"249",172,1989,1990,1,2966,12,"Sub",13.8000001907349,NA,NA,"0",NA,2.6524428182
"250",172,1989,1991,2,2966,14,"Sub",NA,NA,NA,"0",NA,NA
"251",172,1989,1992,3,2966,NA,"Sub",NA,NA,NA,"0",NA,NA
"252",172,1989,1993,4,2966,16,"Sub",NA,NA,NA,"0",NA,NA
"253",172,1989,1994,5,2966,17,"Dom",NA,NA,NA,"0",NA,NA
"254",172,1989,1995,6,2966,19,"Dom",14.8999996185303,NA,"PE","0",NA,NA
"255",172,1989,1996,7,2966,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"256",172,1989,1997,8,2966,22,"Dom",15.3999996185303,25,"DR","0",1000,6.34906043033333
"257",172,1989,1997,8,2966,22,"Dom",15.1999998092651,25,"KO","0",870,6.34906043033333
"258",176,1988,1989,1,5132,10,"Dom",NA,NA,NA,"1",NA,NA
"259",176,1988,1990,2,5132,12,"Dom",16.6000003814697,NA,NA,"1",NA,2.6524428182
"260",176,1988,1991,3,5132,14,"Dom",NA,NA,NA,"1",NA,NA
"261",176,1988,1992,4,5132,NA,"Sub",NA,NA,NA,"1",NA,NA
"262",176,1988,1993,5,5132,16,"Sub",NA,NA,NA,"1",NA,NA
"263",176,1988,1994,6,5132,17,"Sub",NA,NA,NA,"1",NA,NA
"264",176,1988,1995,7,5132,19,"Dom",17.1000003814697,NA,"AD","1",NA,NA
"265",176,1988,1995,7,5132,19,"Dom",15.5,NA,"PE","1",NA,NA
"266",176,1988,1995,7,5132,19,"Dom",16.5,NA,"AD","1",NA,NA
"267",176,1988,1996,8,5132,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"268",176,1988,1997,9,5132,22,"Dom",NA,NA,NA,"1",NA,6.34906043057842
"269",176,1988,1998,10,5132,25,"Dom",NA,NA,NA,"1",NA,3.40909704468116
"270",176,1988,1999,11,5132,28,"Dom",NA,NA,NA,"1",NA,5.15521640609487
"271",176,1988,2000,12,5132,39,"Dom",NA,NA,NA,"1",NA,NA
"272",176,1988,2001,13,5132,40,"Dom",NA,NA,NA,"1",NA,NA
"273",176,1988,2002,14,5132,41,"Dom",17.5,26,"JC","1",690,NA
"274",178,1988,1989,1,3483,10,"Dom",NA,NA,NA,"1",NA,NA
"275",178,1988,1990,2,3483,12,"Dom",16.3999996185303,NA,"JK","1",NA,2.6524428182
"276",178,1988,1991,3,3483,14,"Dom",NA,NA,NA,"1",NA,NA
"277",178,1988,1992,4,3483,NA,"Sub",NA,NA,NA,"1",NA,NA
"278",178,1988,1993,5,3483,16,"Dom",NA,NA,NA,"1",NA,NA
"279",178,1988,1994,6,3483,17,"Dom",16.5,NA,"LG","1",NA,NA
"280",178,1988,1995,7,3483,19,"Dom",NA,NA,NA,"1",NA,NA
"281",178,1988,1996,8,3483,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"282",178,1988,1997,9,3483,22,"Dom",15.6000003814697,26.2000007629395,"DR","1",900,6.34906043033333
"283",178,1988,1998,10,3483,25,"Dom",14.6000003814697,26,"DR","1",660,5.83789656866667
"284",184,1988,1989,1,365,10,"Dom",16,NA,"JK","1",NA,NA
"285",185,1988,1989,1,1133,10,"Dom",15,NA,"JK","0",NA,NA
"286",185,1988,1990,2,1133,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"287",185,1988,1991,3,1133,14,"Dom",NA,NA,NA,"0",NA,NA
"288",189,1988,1989,1,1133,10,"Dom",15.5,NA,"JK","0",NA,NA
"289",189,1988,1990,2,1133,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"290",189,1988,1991,3,1133,14,"Dom",NA,NA,NA,"0",NA,NA
"291",191,1989,1990,1,373,12,"Sub",16.3999996185303,NA,"JK","0",NA,2.6524428182
"292",192,1989,1990,1,849,12,"Sub",14.6999998092651,NA,"JK",NA,NA,2.6524428182
"293",192,1989,1991,2,849,14,"Dom",NA,NA,NA,NA,NA,NA
"294",193,1989,1990,1,374,12,"Sub",13.5,NA,"JK",NA,NA,2.6524428182
"295",193,1989,1990,1,374,12,"Sub",13.1000003814697,NA,NA,NA,NA,2.6524428182
"296",193,1989,1990,1,374,12,"Sub",15,NA,NA,NA,NA,2.6524428182
"297",199,1986,1987,1,5783,7,"Sub",NA,NA,NA,NA,NA,5.08906934631664
"298",199,1986,1988,2,5783,8,"Sub",NA,NA,NA,NA,NA,NA
"299",199,1986,1989,3,5783,10,"Dom",NA,NA,NA,NA,NA,NA
"300",199,1986,1990,4,5783,12,"Dom",NA,NA,NA,NA,NA,2.65244281811658
"301",199,1986,1991,5,5783,14,"Dom",NA,NA,NA,NA,NA,NA
"302",199,1986,1992,6,5783,NA,"Sub",NA,NA,NA,NA,NA,NA
"303",199,1986,1993,7,5783,16,"Sub",NA,NA,NA,NA,NA,NA
"304",199,1986,1994,8,5783,17,"Dom",15.1000003814697,NA,"JK",NA,NA,NA
"305",199,1986,1995,9,5783,19,"Dom",14.5,NA,"AD",NA,NA,NA
"306",199,1986,1995,9,5783,19,"Dom",16.2000007629395,NA,"AD",NA,NA,NA
"307",199,1986,1996,10,5783,21,"Dom",NA,NA,NA,NA,NA,5.504502192368
"308",199,1986,1997,11,5783,22,"Dom",14.8000001907349,23.2000007629395,"KO",NA,1020,6.34906043033333
"309",199,1986,1998,12,5783,25,"Dom",NA,NA,NA,NA,NA,3.40909704468116
"310",199,1986,1999,13,5783,28,"Dom",NA,NA,NA,NA,NA,5.15521640609487
"311",199,1986,2000,14,5783,39,"Dom",NA,NA,NA,NA,NA,NA
"312",199,1986,2001,15,5783,40,"Dom",NA,NA,NA,NA,NA,NA
"313",199,1986,2002,16,5783,41,"Dom",17,22.8999996185303,"ArD",NA,630,NA
"314",200,1988,1989,1,4033,10,"Sub",14.8000001907349,NA,"JK","1",NA,NA
"315",200,1988,1990,2,4033,12,"Sub",17,NA,"JK","1",NA,2.6524428182
"316",200,1988,1991,3,4033,14,"Dom",NA,NA,NA,"1",NA,NA
"317",200,1988,1992,4,4033,NA,"Sub",NA,NA,NA,"1",NA,NA
"318",200,1988,1993,5,4033,16,"Dom",NA,NA,NA,"1",NA,NA
"319",200,1988,1994,6,4033,17,"Dom",16.6000003814697,NA,"JK","1",NA,NA
"320",200,1988,1995,7,4033,19,"Dom",NA,NA,NA,"1",NA,NA
"321",200,1988,1996,8,4033,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
"322",200,1988,1997,9,4033,22,"Dom",NA,NA,NA,"1",NA,6.34906043057842
"323",200,1988,1998,10,4033,25,"Dom",NA,NA,NA,"1",NA,3.40909704468116
"324",200,1988,1999,11,4033,28,"Dom",NA,NA,NA,"1",NA,5.15521640609487
"325",203,1988,1989,1,341,10,"Sub",13.6999998092651,NA,"JK","0",NA,NA
"326",204,1988,1989,1,624,10,"Sub",16.2000007629395,NA,"JK","1",NA,NA
"327",204,1988,1990,2,624,12,"Sub",NA,NA,NA,"1",NA,2.65244281811658
"328",207,1988,1989,1,3201,10,"Sub",NA,NA,NA,"0",NA,NA
"329",207,1988,1990,2,3201,12,"Dom",NA,NA,NA,"0",NA,2.65244281811658
"330",207,1988,1991,3,3201,14,"Dom",NA,NA,NA,"0",NA,NA
"331",207,1988,1992,4,3201,NA,"Sub",NA,NA,NA,"0",NA,NA
"332",207,1988,1993,5,3201,16,"Dom",14.8999996185303,NA,"JK","0",NA,NA
"333",207,1988,1994,6,3201,17,"Dom",NA,NA,NA,"0",NA,NA
"334",207,1988,1995,7,3201,19,"Dom",NA,NA,NA,"0",NA,NA
"335",207,1988,1996,8,3201,21,"Dom",NA,NA,NA,"0",NA,5.504502192368
"336",207,1988,1997,9,3201,22,"Dom",NA,NA,NA,"0",NA,6.34906043057842
"337",208,1989,1990,1,3351,12,"Dom",NA,NA,NA,"1",NA,2.65244281811658
"338",208,1989,1991,2,3351,14,"Dom",NA,NA,NA,"1",NA,NA
"339",208,1989,1992,3,3351,NA,"Sub",NA,NA,NA,"1",NA,NA
"340",208,1989,1993,4,3351,16,"Dom",NA,NA,NA,"1",NA,NA
"341",208,1989,1994,5,3351,17,"Dom",16.1000003814697,NA,"JK","1",NA,NA
"342",208,1989,1995,6,3351,19,"Dom",NA,NA,NA,"1",NA,NA
"343",208,1989,1996,7,3351,21,"Dom",NA,NA,NA,"1",NA,5.504502192368
